,movieName,comments,ratings,PN
2493,엣지 오브 투모로우,뭔가 재밌게 봤던거 같은데 시간이 너무 지나 내용이 기억나지 않는다,9,1
2494,엣지 오브 투모로우,정말 강추 잘만들었네 굳굳,9,1
2495,엣지 오브 투모로우,잼잇음잼잇음잼잇음 잼잼,8,1
2496,엣지 오브 투모로우,재밌고 좋았다 뻔하지않은 결말이다,7,1
2497,엣지 오브 투모로우,스토리에 지리고 에 한번더 지리고갑니다,10,1
2498,엣지 오브 투모로우,역시 톰크루즈 넘넘 재미있게 본 영화,10,1
2499,엣지 오브 투모로우,볼만한 영화적극추천,10,1
2500,엣지 오브 투모로우,,10,1
2501,엣지 오브 투모로우,엣지오브투모로우 재밌음,7,1
2502,엣지 오브 투모로우,재밌습니다 많이보세요,6,1
2503,엣지 오브 투모로우,시간이 아깝지 않은 영화입니다,9,1
2504,엣지 오브 투모로우,재밌었음,10,1
2505,엣지 오브 투모로우,괜찮은듯 나쁘지 않아,8,1
2506,엣지 오브 투모로우,결말 좋았습니다 ㅎㅎ 나름 반복해피 ㅎㅎㅎ,10,1
2507,엣지 오브 투모로우,톰크루즈 때문에 본 영화 ㅜㅠ,7,1
2508,엣지 오브 투모로우,볼만해요ㅎㅎ굳굳굳,8,1
2509,엣지 오브 투모로우,명작오브명작강추강추,10,1
2510,엣지 오브 투모로우,재밌었음 헐리우드 적인 오락성이 충분히 느껴짐,9,1
2511,엣지 오브 투모로우,인생에도 리셋능력이 있다면,8,1
2512,엣지 오브 투모로우,키키잼있네요와우ㅋㅋ,10,1
2513,엣지 오브 투모로우,완벽한 영화다 이것이 스케일의차이,10,1
2514,엣지 오브 투모로우,시간가는 줄 모르고 봤습니다,9,1
2515,엣지 오브 투모로우,역시 톰크루즈ㅎㅎㅎ액션영화 보고싶을때 추천,9,1
2516,엣지 오브 투모로우,재밌다추천한다,8,1
2517,엣지 오브 투모로우,재밌을거같아요 ㅎㅎ 볼까봐용 ㅋㅋ,8,1
2518,엣지 오브 투모로우,사랑스러운캐릭입니다드라마보며 자신감을 얻었어요,10,1
2519,엣지 오브 투모로우,이건 정말 봐야되 좋은영화,10,1
2520,엣지 오브 투모로우,재미쩌용하하호호루아니어,10,1
2521,엣지 오브 투모로우,스토리가 재밌었어요 흥미진진 두근두근,9,1
2522,엣지 오브 투모로우,볼만은했으나 그렇게 추천하고싶진않아요,7,1
2523,엣지 오브 투모로우,믿고보는 톰크루즈 액션,8,1
2524,엣지 오브 투모로우,톰크루즈 최최고,10,1
2525,엣지 오브 투모로우,소재가 신선해서 끊임없이 생각하게 만들었다,8,1
2526,엣지 오브 투모로우,꼭봐라 천조국은 한국과 영화 스토리텔링 및 부분에서 거의 년은 앞서 있다고 생각된다,10,1
2527,엣지 오브 투모로우,재밋어 뭐랄까 그냥 예전 가상 영화 보는 듯한 느낌이었어,7,1
2528,엣지 오브 투모로우,굳굳굳꼭봐라 천조국은 한국과 영화 스토리텔링 및 부분에서 거의 년은 앞서 있다고 생각된다,10,1
2529,엣지 오브 투모로우,너무 재밌고 시간 빨리 지나간거 같아요,10,1
2530,엣지 오브 투모로우,너무재밌어요 담에또ㅗㄹ게요,10,1
2531,엣지 오브 투모로우,좋네요 볼만했어요 자,6,1
2532,엣지 오브 투모로우,볼만한 영화란 이런 것인듯,8,1
2533,엣지 오브 투모로우,톰크루즈 아직 죽지 않았네요 재미지게 봄,8,1
2534,엣지 오브 투모로우,완죤 반젼있는 넘 잼나는 영화 ,7,1
2535,엣지 오브 투모로우,재밌게 잘보고왔습니다,10,1
2536,엣지 오브 투모로우,진짜 할리우드 영화다 이런 시나리오 이런 완성도높은 퀄리티는 어떻게 안되는거냐 기다려라 년뒤에 내가 보여준다 그러다가 가끔 바쁘거나 게을러지면 년 걸릴지도 모른다,9,1
2537,엣지 오브 투모로우,조아요정말사랑해요ㅎ,10,1
2538,엣지 오브 투모로우,재미있었습니당하하하,10,1
2539,엣지 오브 투모로우,이영화를 보던 날로 다시 돌아갈수 있다면  그럴 수 없으니 현실을 열심히 살아야겠죠 ,7,1
2540,엣지 오브 투모로우,음 나쁘지않았어요 기대이하이긴했지만 톰크루즈가 한몫했네요 연기 잘해요 ㅋㅋ,7,1
2541,엣지 오브 투모로우,재미재미 재밌어  이런 영화 좋아해요 ,10,1
2542,엣지 오브 투모로우,참재미있게바써요 재미있었습니다,4,0
2543,엣지 오브 투모로우,두번 봤따 꼭 보세요 재미 감동 액션 다 있어,10,1
2544,엣지 오브 투모로우,원작보다 잘살림 볼만함,9,1
2545,엣지 오브 투모로우,완전 재밌어요 강추입니다,9,1
2546,엣지 오브 투모로우,볼만했음요 십자십자십자,5,0
2547,엣지 오브 투모로우,게임을 아는사람만 봐야할듯,4,0
2548,엣지 오브 투모로우,  ㅎㅅㅎ 재미쪙,10,1
2549,엣지 오브 투모로우,보고 싶었던 영화이고 톰크루즈는 배신하지 않았네요 뒤돌아보면 좋은 영화 였다고 생각합니다,9,1
2550,엣지 오브 투모로우,본건 기억하는데 정확한 스토리가 기억안나네 본지 좀된건데 왜이제야 평가안내창이 뜨지,9,1
2551,엣지 오브 투모로우,재밌다 정말 진짜야 믿어,9,1
2552,엣지 오브 투모로우,굿무비원더풀여기 탐형님,10,1
2553,엣지 오브 투모로우,나름 볼만한 영화 그러나 헐거운 플롯,7,1
2554,엣지 오브 투모로우,나름 재밋엇고 기대한만큼 재미 뽑아낸 영화,9,1
2555,엣지 오브 투모로우,재미있어요꼭보시길,10,1
2556,엣지 오브 투모로우,어딘가 진부한 설정같기도 하지만 연기력과 액션 굿,8,1
2557,엣지 오브 투모로우,진짜 계속 심장 쿵쾅쿵쾅 거리면서 본거 같아요 도 좋고 그리고 탐크루즈가 너무 좋아요,9,1
2558,엣지 오브 투모로우,다시 보고싶은 엣지 오브 투모로우,9,1
2559,엣지 오브 투모로우,그럭저럭 볼만한영화였음,7,1
2560,엣지 오브 투모로우,전쟁의 역사적 의미가 가미됐으면 더 좋을텐데,10,1
2561,엣지 오브 투모로우,오락영화로 제격이었다,10,1
2562,엣지 오브 투모로우,믿고 보는 톰크루즈 늘   이상의 학점은 받는다,8,1
2563,엣지 오브 투모로우,생각보다 좋아요 추천,9,1
2564,엣지 오브 투모로우,사실 너무 옛날에 봐서 기억이 잘 안나는데 재밌었음 ㅋ다들 재밌게 보세염죄송ㅋㅋ원 줍줍,10,1
2565,엣지 오브 투모로우,솔직히 강추 이유는 걍 보면알아요,10,1
2566,엣지 오브 투모로우,똑같은 일의 반복 쟈미있네요,8,1
2567,엣지 오브 투모로우,재미있어요 ㅎㅎㅎㅎ,10,1
2568,엣지 오브 투모로우,꼭 봐야 함 엄청나게 재밌음 근데 약간 똑같은 게 계속 반복되서 세뇌데는 느낌임,10,1
2569,엣지 오브 투모로우,사랑의블랙홀 보다 식상함,8,1
2570,엣지 오브 투모로우,잼있었어요굿영화입니다네이버페이원줌,10,1
2571,엣지 오브 투모로우,엣지오브투모로우 조아요,10,1
2572,엣지 오브 투모로우,제취향에 맞아서 나름재밋었네요,10,1
2573,엣지 오브 투모로우,예전에 본건데 재밌어요,9,1
2574,엣지 오브 투모로우,영화 재미있게 봤고 짱이다 네이버 영화 들어올떄마다 안내 떠서 빡친다,9,1
2575,엣지 오브 투모로우,역시 탐크루즈 액션 감성 뭐 하나 빠지는게 없습니다,8,1
2576,엣지 오브 투모로우,톰크루즈때문에 본영화  그렇게 재미있지는 않았지만 볼만했고 톰크루즈가 멋진영화다,6,1
2577,엣지 오브 투모로우,화려한 와 톰크루즈의 액션 흥미진진한 줄거리내용 좋았습니다,7,1
2578,엣지 오브 투모로우,영화 재밋게 잘봤습니다,9,1
2579,엣지 오브 투모로우,긋긋 재밌어요,10,1
2580,엣지 오브 투모로우,로맨틱 성공적 재미짱 송송커플 비쥬얼대박이에요,10,1
2581,엣지 오브 투모로우,별 기대안하고 갔는데 하나 건진 기분이였습니다,9,1
2582,엣지 오브 투모로우,내용이 보편적이지 않고 신선해서 재밌게봤습니다,8,1
2583,엣지 오브 투모로우,재밌습니다 시간 잘가요,10,1
2584,엣지 오브 투모로우,톰크루즈 계속 죽으면서 배워가는데 잼나게 봤어요,10,1
2585,엣지 오브 투모로우,앗에버아이돈케어ㅋㅋ,8,1
2586,엣지 오브 투모로우,기발한 상상력 재미 그러면서도 메시지가 있는 영화,9,1
2587,엣지 오브 투모로우,진짜 재밌었던 영화임 꼭 추우처언,10,1
2588,엣지 오브 투모로우,시간 때우기에는 좋네요,5,0
2589,엣지 오브 투모로우,엣지오브투모로우너무재밌어요,10,1
2590,엣지 오브 투모로우,그냥 저냥 무난하게 볼수있습니다,5,0
2591,엣지 오브 투모로우,편 빨리 나왔으면 좋겠음,9,1
2592,엣지 오브 투모로우,재미있음 재미있음 재미,8,1
2593,엣지 오브 투모로우,톰형은 언제나 옳지 내용이 아무리 허무해도 연기로 멱살잡고 캐리하신다,8,1
2594,엣지 오브 투모로우,제 취향에 딱 맞는 영화 입니다,10,1
2595,엣지 오브 투모로우,굿굿 재밌어요 꼭 보세요 들 ㅎ,10,1
2596,엣지 오브 투모로우,형도니도니 도니도니 도니도니,10,1
2597,엣지 오브 투모로우,재밌었음재밌었음재밌었음,10,1
2598,엣지 오브 투모로우,재밌음 근데 초반에 내용이 맞물리는게 약간 루즈,8,1
2599,엣지 오브 투모로우,정말재밋습니다ㅎㅎ 반전은없어서아쉽지만스릴잇고좋습니다ㅎㅎ,9,1
2600,엣지 오브 투모로우,정말 재밌었던 영화 두번 세번 봤음ㅎ,10,1
2601,엣지 오브 투모로우,굿 꿀 잼 십자 언제적냐휴,8,1
2602,엣지 오브 투모로우,굿 재밌었음 생각나는 영화,9,1
2603,엣지 오브 투모로우,정말 재밌습니다 다시 봐도 될 만큼,10,1
2604,엣지 오브 투모로우,정말 시간을 되돌리는 능력이 있다면 지겨울꺼같은 느낌이 들꺼같은데 재미 있네요,10,1
2605,엣지 오브 투모로우,역시 기대를 져버리지 않는군요,9,1
2606,엣지 오브 투모로우,별로 였어요 정말 별로 였어요,4,0
2607,엣지 오브 투모로우,톰형은 머스트씨지 항상,10,1
2608,엣지 오브 투모로우,아주 좋았어요 굳굳굳,9,1
2609,엣지 오브 투모로우,진짜 시간이 지나도 계속 기억이 나는 영화입니다 ,10,1
2610,엣지 오브 투모로우,,10,1
2611,엣지 오브 투모로우,재미있습니다 시간가는줄 몰랐어요 ㅎㅎ,10,1
2612,엣지 오브 투모로우,재밌어요 강추입니다,9,1
2613,엣지 오브 투모로우,재밋습니다추천합니다,10,1
2614,엣지 오브 투모로우,아주재미지네요탄도나왔으면합니다,10,1
2615,엣지 오브 투모로우,다시봐도 재밌다 고고,10,1
2616,엣지 오브 투모로우,겁나 겁나 재밌었어요ㅋㅋ,10,1
2617,엣지 오브 투모로우,좋은 상상력을 자극해주는 영화,8,1
2618,엣지 오브 투모로우,ㅋㅋㅋ 서유기 같다는 생각이 든다,9,1
2619,엣지 오브 투모로우,제밌다 개봉후 번이상은 봤다,8,1
2620,엣지 오브 투모로우,영화가 킬링타임용으로 보기에도 좋아요,9,1
2621,엣지 오브 투모로우,온 유어 핏 매것 번 넘게 봤다,10,1
2622,엣지 오브 투모로우,실제로 영화같은 일이 미래에 벌어지게 된다면무서운 미래가 될 것 같다,9,1
2623,엣지 오브 투모로우,타임리프의 최고봉 강추입니다,10,1
2624,엣지 오브 투모로우,잘 봤어요 완전 재밌었어요,8,1
2625,엣지 오브 투모로우,톰 크루즈의 팬이라면 꼭 봐야할,8,1
2626,엣지 오브 투모로우,꼭봐라 천조국은 한국과 영화 스토리텔링 및 부분에서 거의 년은 앞서 있다고 생각된다,10,1
2627,엣지 오브 투모로우,감상평이 늦었네요 재미있게 봤어요,8,1
2628,엣지 오브 투모로우,재미나요 톰크루즈 멋지다,8,1
2629,엣지 오브 투모로우,굿최고야굿최고야굿최고야,10,1
2630,엣지 오브 투모로우,흥미로운 초반부와 급조한 듯한 결말부,6,1
2631,엣지 오브 투모로우,배우들  스토리 셋 다 조합이 좋네요,8,1
2632,엣지 오브 투모로우,감동감동 눈물흘리면서봤네요,10,1
2633,엣지 오브 투모로우,뒤늦은 후기지만 너무너무재미있었어요,9,1
2634,엣지 오브 투모로우,재밌어요 다시봐도 재밌어요,10,1
2635,엣지 오브 투모로우,재밌게 봤습니다 돈주고봐도 아깝지 않아요,9,1
2636,엣지 오브 투모로우,재밌네요 믿고보는 톰크루즈,8,1
2637,엣지 오브 투모로우,킬링타임으로 좋았던 영화,8,1
2638,엣지 오브 투모로우,나름 괜찮았어요,5,0
2639,엣지 오브 투모로우,영화재미나게 보았습니다,8,1
2640,엣지 오브 투모로우,갠찮았어요톰크루즈는 여전하네요,8,1
2641,엣지 오브 투모로우,진짜재밌었다 짱짱짱짱,10,1
2642,엣지 오브 투모로우,나름 흥미진진하고 스릴있었음,8,1
2643,엣지 오브 투모로우,재밌어요 재밌습니다 그런데 너무 오래전에 본거라 이 영화를 본줄 몰랐네요,9,1
2644,엣지 오브 투모로우,반복반복 쏘쏘랄까 ㅅ,5,0
2645,엣지 오브 투모로우,재밌어요 적당히 유머도 있고 괜찮았습니다,6,1
2646,엣지 오브 투모로우,잼나여  또 보고싶네요 ㅎㅎㅎ,8,1
2647,엣지 오브 투모로우,음 영화가 생각보다 괜찮아요,7,1
2648,엣지 오브 투모로우,기대안했지만 재미있게 본 영화,8,1
2649,엣지 오브 투모로우,정말 볼만합니다 굿,10,1
2650,엣지 오브 투모로우,아주아주 재밌습니다,10,1
2651,엣지 오브 투모로우,재밌습니당재밌습니당,10,1
2652,엣지 오브 투모로우,첨엔깜놀했는데 재밌었따,7,1
2653,엣지 오브 투모로우,볼만한 재미난 영화였어요,8,1
2654,엣지 오브 투모로우,진짜 괜찮아요 완전 유머에 액션에 진짜 재밌음 톰 쿠루즈 진짜 연기도 잘하고 끝난다음에 다시 챙겨본 영화입니다 ㅋㅋ,10,1
2655,엣지 오브 투모로우,영화치고이정도면재밌네,10,1
2656,엣지 오브 투모로우,천조국은 한국과 영화 스토리텔링 및 부분에서 거의 년은 앞서 있다고 생각된다,10,1
2657,엣지 오브 투모로우,재밋네요엣즈오브투모로우,8,1
2658,엣지 오브 투모로우,볼거리도 많았고 전형적인 영화지만 나름 신선한 소제였던것같다,9,1
2659,엣지 오브 투모로우,재미있었습니다 평점 올리라고 그만 보냈으면좋겠네요 본지가 꽤 지난거같은데,5,0
2660,엣지 오브 투모로우,재미있었습니다ㅎ또보고싶네요,10,1
2661,엣지 오브 투모로우,재밌어요 흥미진진합니다,10,1
2662,엣지 오브 투모로우,영화 진행이 기발하면서도 끝까지 긴장감을 준다 추천,9,1
2663,엣지 오브 투모로우,재밌는 영화 처음에 계속 죽을 때 ㅋㅋ,10,1
2664,엣지 오브 투모로우,잼이따 편은 안나오나,8,1
2665,엣지 오브 투모로우,재밋어요 스릴넘치고 너무재밋어,10,1
2666,엣지 오브 투모로우,시간가는줄 모르고봤네요,10,1
2667,엣지 오브 투모로우,신선한 소재 영화였음,8,1
2668,엣지 오브 투모로우,재미쪙 여자친구랑 봤는데 재미쪙,7,1
2669,엣지 오브 투모로우,넘 재미 있게 보았습니다 스토리도 괜찮고,9,1
2670,엣지 오브 투모로우,안보면 후회할 영화 ㅋㅋㅋ,9,1
2671,엣지 오브 투모로우,그냥저냥 볼만함 그럭저럭,7,1
2672,엣지 오브 투모로우,좋아요 좋습니다 좋군요,10,1
2673,엣지 오브 투모로우,아오진짜 한번 평점 안준다고했으면 끝이지 끝까지 작성하라고 하네 좀비같은 네이버 ㅡㅡ 영화는 재미남,9,1
2674,엣지 오브 투모로우,재미있는영화였습니당,7,1
2675,엣지 오브 투모로우,너무너무 재미있게 봤다,10,1
2676,엣지 오브 투모로우,인생영화졸잼 ㅎㅎㅎㅎ,10,1
2677,엣지 오브 투모로우,,8,1
2678,엣지 오브 투모로우,굿잼나네요발음도좋고요,9,1
2679,엣지 오브 투모로우,진짜 미친영화 재밌다 ,10,1
2680,엣지 오브 투모로우,좋아하는 장르의 영화라서 너무 재미있게 봤습니다ㅋㅋ 은근 코믹한 부분이 있었어요 강추,9,1
2681,엣지 오브 투모로우,정말 잼잇엇음ㅋ,10,1
2682,엣지 오브 투모로우,꿀잼 예상꿀잼 예상꿀잼 예상꿀잼 예상,10,1
2683,엣지 오브 투모로우,아무것도 모른 상채로 봤는데 완전 재밌음,10,1
2684,엣지 오브 투모로우,정말 재밌습니다강추,10,1
2685,엣지 오브 투모로우,기대가 큰 배우였는데 내용은 그닥,8,1
2686,엣지 오브 투모로우,나름 볼만하고 잼있는영화,10,1
2687,엣지 오브 투모로우,일본 만화 원작도 재미있고 영화도 잘 표현 한거 같아요 탐크루즈 짱짱맨,10,1
2688,엣지 오브 투모로우,나름 봐줄만햇던 영화네요,7,1
2689,엣지 오브 투모로우,완전재미나요,10,1
2690,엣지 오브 투모로우,그냠뭐심심할 때 볼만함,8,1
2691,엣지 오브 투모로우,잘 봤네요 평점이 너무 늦어 기억이 나질 않아요,7,1
2692,엣지 오브 투모로우,톰형역시굿굿이요 ㅎㅎㅎ,10,1
2693,엣지 오브 투모로우,뭐 나름 재밋었음 생각없이 보기 괜찬은 영하임,8,1
2694,엣지 오브 투모로우,재밌게봤습니다ㅡ편나오기를,10,1
2695,엣지 오브 투모로우,재밌음 굳굳두번봤음,10,1
2696,엣지 오브 투모로우,완전 재밌었습니다  ,10,1
2697,엣지 오브 투모로우,역시 톰아저씨기대를 저버리지 않는군요 정말 재밌었습니다,9,1
2698,엣지 오브 투모로우,역시 탐형 이건 꼭 봐야한다,10,1
2699,엣지 오브 투모로우,베리 굿입니다 그래픽 기술 우리도 보유하면 좋을 것 같습니다,9,1
2700,엣지 오브 투모로우,최고 번봐도 안질리는 굳영화,10,1
2701,엣지 오브 투모로우,톰 크루즈 작품이라는거에 일단 점부터 시작 게임하는 것과 같은 스토리 플롯의 반복이 신선하다,8,1
2702,엣지 오브 투모로우,사랑의 블랙홀을 모티브로한 영화,9,1
2703,엣지 오브 투모로우,큰기대없이 봤는데 시간가는줄모르게 재미있게 봤네요,9,1
2704,엣지 오브 투모로우,진짜 어디서 이런 아이디어를 갖고 영화를 만들수있을까너무 감탄스러운 영화입니다보는내내 긴장하고 한컷도 놓치지 않으려했네요짱입니다,10,1
2705,엣지 오브 투모로우,천조국의 스틸만점 영화,7,1
2706,엣지 오브 투모로우,재미있음 톰크루즈 영화는 믿고 보는거,8,1
2707,엣지 오브 투모로우,정말재밌게잘보았습니다,10,1
2708,엣지 오브 투모로우,호쾌하고 재밌음 강추함,8,1
2709,엣지 오브 투모로우,괜찮은 영화이라고 생각합니다,9,1
2710,엣지 오브 투모로우,무한반복무한도전,6,1
2711,엣지 오브 투모로우,잠깐 멍때리면 내용이해 못함 ㅋㅋ 집중,8,1
2712,엣지 오브 투모로우,볼만합니다ㅎ,8,1
2713,엣지 오브 투모로우,좋다 ㅎ 죽는장면이 코믹일 수도 있군,9,1
2714,엣지 오브 투모로우,간만에 잼나게본 영화,7,1
2715,엣지 오브 투모로우,재미있게 봤네그나저나 이제야 평점을쓰다니,8,1
2716,엣지 오브 투모로우,완전 재밌어요 시간 가는줄 모르고 집중해서 봤어용,8,1
2717,엣지 오브 투모로우,재밌어요,9,1
2718,엣지 오브 투모로우,자 채우기이이이이,10,1
2719,엣지 오브 투모로우,볼만하긴했는데기대에는 못미침,9,1
2720,엣지 오브 투모로우,역시 톰 쿠르즈 스케일 크고  정말 대단해요 역시나 입니다,10,1
2721,엣지 오브 투모로우,엣지 오브 투모로우 재미나네요 ㅋㅋㅋ,7,1
2722,엣지 오브 투모로우,생각보다 많이 재미있네요,8,1
2723,엣지 오브 투모로우,약간 허무맹랑한 면이 있지만 상상력을 자극하는 좋은 영화,8,1
2724,엣지 오브 투모로우, ,8,1
2725,엣지 오브 투모로우,크게기대안했는데넘잼있게잘봤습니다,10,1
2726,엣지 오브 투모로우,그닥 재미는 없습니다,7,1
2727,엣지 오브 투모로우,재미있음 재미로보기엔 좋은듯,9,1
2728,엣지 오브 투모로우,매우 아쉽아쉽 나름 재미는 있다,7,1
2729,엣지 오브 투모로우,정말최고의 영화 이거보고 군대영화만 골라서 보는중,9,1
2730,엣지 오브 투모로우,그냥그럼그냥그럼 열자,5,0
2731,엣지 오브 투모로우,기대되요 재밌게볼께요,10,1
2732,엣지 오브 투모로우,재밋엇어요ㅎㅎ담에또보고싶네요,10,1
2733,엣지 오브 투모로우,역쉬헐리웃블록버스터모든게 잼있으나야간지루한 감이있네요재미로보기엔딱입니다,8,1
2734,엣지 오브 투모로우,가족이 함께 봤는데 재미있었어요,10,1
2735,엣지 오브 투모로우,정말 좋았어요 근데 머리가 좀 아프네요,9,1
2736,엣지 오브 투모로우,평점하라는 알림 그만뜨게해라빡치네진짜 영화본지 년은된거같은데,8,1
2737,엣지 오브 투모로우,연기력 대단합니다 연산 숭재 장난아닙니다,10,1
2738,엣지 오브 투모로우,극장에서도 재미있게 보아서 또봤어요,10,1
2739,엣지 오브 투모로우,재밌었어요 한번쯤은 꼭보시요,9,1
2740,엣지 오브 투모로우,재밌네  도 나왔으면 좋겠네용,8,1
2741,엣지 오브 투모로우,재밌던거같은데 무슨 내용이었더라,9,1
2742,엣지 오브 투모로우,톰크루즈 이번에도 실망시키지 않음이오,9,1
2743,엣지 오브 투모로우,역시 기대를 저버리지 않았어요 좋아요 ㅎㅎ,8,1
2744,엣지 오브 투모로우,보는 내내 영화에 빠져서 시간가는줄 몰랐어요,9,1
2745,엣지 오브 투모로우,한번도 봤으면 하는 영화,10,1
2746,엣지 오브 투모로우,ㅎㅎㅎ재미있었습니다 원작에비해 조금 부실하지만,9,1
2747,엣지 오브 투모로우,여지껏 봤던 중에 최고다,10,1
2748,엣지 오브 투모로우,나름 재밌게봤습니다 ㅎㅎ,9,1
2749,엣지 오브 투모로우,재미있당 열자 이상 씀 계속 씀,9,1
2750,엣지 오브 투모로우,재미있네요 꼭한번보시기바랍니다,10,1
2751,엣지 오브 투모로우,처음에는 반복만 하더니 나름 볼만한 영화,7,1
2752,엣지 오브 투모로우,생각 외로 너무 재미있었어여 재탕 도 뛰었어옄ㅋㅋㅋ,10,1
2753,엣지 오브 투모로우,기대없이봤는데 꽤 재밌게봤네요,9,1
2754,엣지 오브 투모로우,시간 가는줄 몰랐던 영화,10,1
2755,엣지 오브 투모로우,핵잼너무너무재밋엇의영,10,1
2756,엣지 오브 투모로우,그냥저냥볼만함,7,1
2757,엣지 오브 투모로우,재밌었더열자열자열자,8,1
2758,엣지 오브 투모로우,이런거 제발 보세요,10,1
2759,엣지 오브 투모로우,굿 입니다 말이 필요 없음,10,1
2760,엣지 오브 투모로우,원작과 비교해도 부족함 없는 영화,9,1
2761,엣지 오브 투모로우,재미있게 봤어요 톰크루즈 영화라,6,1
2762,엣지 오브 투모로우,꼭 봐야할 영화 무조건 보셈,10,1
2763,엣지 오브 투모로우,신선함 몰입도좋음 액션좋음 연기좋음,9,1
2764,엣지 오브 투모로우,간만에 정신놓고 개 집중한듯ㅋㅋ 돈안아까움 ㅋ,10,1
2765,엣지 오브 투모로우,재미짐 그냥 개 킬링타임용일뿐이라고 생각됨 재미지긴함,8,1
2766,엣지 오브 투모로우,용두사미 돈아깝다 진짜,6,1
2767,엣지 오브 투모로우,꼭보십시요노치면 후회했을 영화,8,1
2768,엣지 오브 투모로우,생각보다 재미있었던 영화 오랜만에 신나게 봤던  영화,8,1
2769,엣지 오브 투모로우,생각보다 재미있었습니다,9,1
2770,엣지 오브 투모로우,그럭저럭볼만합니다요,7,1
2771,엣지 오브 투모로우,스토리나 탐크루즈의 연기나 모든 것이 수작시간을 되돌리는 참신한 주제의 멋진 영화,9,1
2772,엣지 오브 투모로우,가으치나가사아다나차나,3,0
2773,엣지 오브 투모로우,꿀잼핵잼 이야기도 재밌고 쉽게 잘 풀어내며 눈도 즐거움,10,1
2774,엣지 오브 투모로우,잼 열자좀하지마 씹,10,1
2775,엣지 오브 투모로우,영화정보 보려고 할때마다 작성하라고 알람뜨는거 귀찮네,10,1
2776,엣지 오브 투모로우,잼있죠신박한 스토리에적이 좀 산만하게 나와 전투가 격렬해보이지만 알아보기 힘든 면이 좀 있었지만,9,1
2777,엣지 오브 투모로우,재밌어요액션영화 안좋아하는데 완전 꿀잼이었음,10,1
2778,엣지 오브 투모로우,우어아엉잘한다미친듯이잼이이잉ㅅ다엉,10,1
2779,엣지 오브 투모로우,점네이버 마일리지 원내놩,7,1
2780,엣지 오브 투모로우,재미있게 가족과볼만 합니다,8,1
2781,엣지 오브 투모로우,내용도 참신하고 상당히 재밌게 봤던 영화,10,1
2782,엣지 오브 투모로우,굿 너무넘 재밋음 ㅋㅋ ㅋㅋ추천함,8,1
2783,엣지 오브 투모로우,감독의 독특한 세계관이 참신했던영화,8,1
2784,엣지 오브 투모로우,믿고보는톰크루즈 시원시원한액션과조마조마하게만드는연출은충분히이영화를추천할만하다,8,1
2785,엣지 오브 투모로우,뻔한줄거리 좀 식상했어요,4,0
2786,엣지 오브 투모로우,톰아자씨 때문에 참고 봤다,5,0
2787,엣지 오브 투모로우,굿드거두가누가느뒤사양주드,10,1
2788,엣지 오브 투모로우,,10,1
2789,엣지 오브 투모로우,최고에요,10,1
2790,베테랑,경찰이 정의감 있는것만 빼면 현실과 흡사하군요,10,1
2791,베테랑,가끔식은 사이다도 필요하죠,9,1
2792,베테랑,유쾌하고 재밌긴하나 사람들 글 처럼 엄청 웃기진 않음,9,1
2793,베테랑,탄탄한 스토리와 배우들의 연기가 개성만점인 영화였다,10,1
2794,베테랑,시간이 어떻게 흘러갔는지 정신없이 스크린에 빠졌네요,9,1
2795,베테랑,황정민의 황정민에 의한 영화,10,1
2796,베테랑,유아인의 기 최고예요 황정민 인간미 돋보여요,9,1
2797,베테랑,데이트 코스로 보기에 좋아요,7,1
2798,베테랑,완벽한 오락영화 류승완의 전성기,10,1
2799,베테랑,여자친구와 처음만나서 본 영화인데 덕분에 사귀게 되었어요 고마워요 베테랑,10,1
2800,베테랑,재밌네요 진짜로 이걸 이제야 등록하는대 이미 수차례 다시보기 했어요 그럴만 해요,8,1
2801,베테랑,잼있네 열자입력어어어,10,1
2802,베테랑,언제 또 이런 영화가 나올라나,10,1
2803,베테랑,장짱짱짱짱맨이에여ㅋㅋ,9,1
2804,베테랑,재밌어요 배우들 연기에 몰입이되고 스토리에 또 한번 놀랍니다 굿굿영화,10,1
2805,베테랑,역시 연기력 짱입니다 너무 재미있었어요,9,1
2806,베테랑,굿입니다 훌륭합니다 재밌습니다,9,1
2807,베테랑,최고  또 보고싶어요 배우들 연기가너무좋아요,10,1
2808,베테랑,잼뜨매 잼뜨애미려요,10,1
2809,베테랑,재미있어요 볼만한 영화,8,1
2810,베테랑,소소한 개그와 액션이 합쳐져 엄청 재밋는영화,10,1
2811,베테랑,너무 재미있어서 어이가없네,10,1
2812,베테랑,유아인과 황정민 재밌게 봤습니다,10,1
2813,베테랑,머야 이거 암살 보다 재미 있네머야 이거 암살 보다 재미 있네머야 이거 암살 보다 재미 있네,10,1
2814,베테랑,개꿀진ㄱ심보세요,10,1
2815,베테랑,스트레스 해소 영화입니다,8,1
2816,베테랑,두번세번 보고싶은 영화 재미뜸,10,1
2817,베테랑,베테랑좋지 베테랑 좋아,10,1
2818,베테랑,주인공들의 연기력이짱유아인황정민 훌륭한캐스팅,9,1
2819,베테랑,굳굳굳입니다봐주세요,8,1
2820,베테랑,보고싶다아아아아ㅋㅋㅋ,10,1
2821,베테랑,재밌게 본 영화 세상엔 이리도 다른세상도 있구나,9,1
2822,베테랑,정말 재밌게 봤습니다 ,10,1
2823,베테랑,어이가없네재미있었습니다,8,1
