,movieName,comments,ratings,PN
2778,남산의 부장들,그시대를 경험한 나이또래분들은 재미있습니다연기 구멍이 하나도 없습니다이병헌이라는 배우는 정말로 연기로는 뭐라할말을없게 만듭니다,8,1
2779,남산의 부장들,모든 배우의 연기가 기억에 남는다,8,1
2780,남산의 부장들,엄청 재밌지 않았어요 영화관에 두명뿐,6,1
2781,남산의 부장들,그냥 이병헌,10,1
2782,남산의 부장들,잼있게만 보기에는 아쉬운 역사 이야기입니다 역사에 가 없다지만 그날 김재규가 중정으로 갔었더라면 광주의 아픔은 없었겠지요마지막에 전대가리의 모습이 소름 돋네요,8,1
2783,남산의 부장들,영화가 끝날때까지 긴장의 연속이였다,10,1
2784,남산의 부장들,지루하다 연기는좋다 그게다임,2,0
2785,남산의 부장들,팩트를 기반한 픽션 그리고 숨막히게 절제되는 연기,10,1
2786,남산의 부장들,연기 진짜 최고네요 표정과 그 미세한 떨림까지 최고였어요,10,1
2787,남산의 부장들,오랜만에 몰입하고 본 영화 배우들 연기가 다했다,10,1
2788,남산의 부장들,한 역사를 새롭게 알아가고 깨닫게 되는 깊은 영화입니다꼭 보길 강추드려요,10,1
2789,남산의 부장들,정말 연기만으로 사람을 몰입시킬 수 있는 그런 영화입니다 이병헌 배우 뿐 아니라 이성민 배우 역시 최고입니다,10,1
2790,다만 악에서 구하소서,둘의 칼싸움이 아주 기가 막혔음,10,1
2791,다만 악에서 구하소서,굿뜨너무조하요잇끄요,8,1
2792,다만 악에서 구하소서,감동 있는 스토리로 전개가 가능하였으나 갈수록 모르겠다,6,1
2793,다만 악에서 구하소서,재밌었어요,6,1
2794,다만 악에서 구하소서,이정재 황정민의 연기력 대박이에요,10,1
2795,다만 악에서 구하소서,흥미롭긴하지만 감흥은없고 뻔한잔인함,6,1
2796,다만 악에서 구하소서,황정민 이정재 말 다했다,8,1
2797,다만 악에서 구하소서,연기력이 상당하다 두 주인공의 만들어내는 것만으로도 흥미진진,10,1
2798,다만 악에서 구하소서,오랫만에 심장쫄깃쫄깃하게잘봤습니다,8,1
2799,다만 악에서 구하소서,클리셰가 너무 다분했다,5,0
2800,다만 악에서 구하소서,이정재 갓정재,10,1
2801,다만 악에서 구하소서,워낙 연기파배우님들 재밌었네요,8,1
2802,다만 악에서 구하소서,그냥 킬링타임용이것저것 짬뽕,7,1
2803,다만 악에서 구하소서,박정민이 주인공인 영화 ,10,1
2804,다만 악에서 구하소서,재밋음 시간 가는줄 모름,10,1
2805,다만 악에서 구하소서,재밌아ㅓ용ㅇ 너무멋있음,10,1
2806,다만 악에서 구하소서,,7,1
2807,다만 악에서 구하소서,믿고 보는 박정민 말다했쥬,10,1
2808,다만 악에서 구하소서,한국영화의 액션을 한단계 위로 진짜 시원하게 두시간 보고나옴,10,1
2809,다만 악에서 구하소서,재밌음 연기 좋았음,10,1
2810,다만 악에서 구하소서,그래두 코로나인데 재밋게 보았습니다 좌석도 좋았구 다들 별로라햇지만 저는 재밋게 보았어요,8,1
2811,다만 악에서 구하소서,,10,1
2812,다만 악에서 구하소서,,10,1
2813,다만 악에서 구하소서,그냥 그 래 요 내용기억도잘안남,6,1
2814,다만 악에서 구하소서,박정민배우의 연기 굳굳 ,9,1
2815,다만 악에서 구하소서,역시 믿고 보는 배우 ,10,1
2816,다만 악에서 구하소서,음 기대를 많이 하고 가서 그런지 모르겠지만 그대만큼 스토리가 좋았던것은 아닌것 같아요 하지만 영화를 보는 내내 시간 가는 줄 모르고 보았고 긴장감 있게 봤던것 같습니다 배우분들도 연기를 잘 해주셔서 몰입도가 높았고 영화에 나온 여자 아이가 기억에 남아요,8,1
2817,다만 악에서 구하소서,눈빛 목소리 감정표현 그리고 배우님들 연기도 좋았네요,10,1
2818,다만 악에서 구하소서,,10,1
2819,다만 악에서 구하소서,한국 영화 많이 발전했다는 생각했음,10,1
2820,다만 악에서 구하소서,엑션 좋음난폭함볼만함,8,1
2821,다만 악에서 구하소서,연출은 좋습니다만 스토리가,6,1
2822,다만 악에서 구하소서,한국판 존윅 스토리는 다소 뻔하고 진부하지만 배우들의 액션 연기만으로도 볼 가치가 있는 영화,9,1
2823,다만 악에서 구하소서,이정재 등장하는 순간 헉소리가 다나옴,10,1
2824,다만 악에서 구하소서,아주 재미있엇습니다,10,1
2825,다만 악에서 구하소서,캐비어로 알탕을 끓여 놓은 듯 하다란 관람평에 적극 동의합니다ㅜ,8,1
2826,다만 악에서 구하소서,짱재미있었어요 ㅠㅠㅠㅠ 스릴도 있고 연기도 다들 잘하셨어요,10,1
2827,다만 악에서 구하소서,배우들 연기정말 잘하는데 스토리가 너무 아쉽고 액션신만 너무 많아요,4,0
2828,다만 악에서 구하소서,역시이 짱이에요 최고 번봤어요,10,1
2829,다만 악에서 구하소서,,10,1
2830,다만 악에서 구하소서,황정민과 이정재의 강철주먹 ㅎㅎ 황정민의 감정억제하며 연기하고 이정재의 살인마 같은 느낌의 연기가 아주 좋았습니다 다만 아이가 있으면 보기 힘든 영화이기도 합니다,10,1
2831,다만 악에서 구하소서,재밌게 봤어요,10,1
2832,다만 악에서 구하소서,,8,1
2833,다만 악에서 구하소서,그냥저냥 볼만한거같아요이정재는 쥐드래곤 같아요,10,1
2834,다만 악에서 구하소서,이정재배우님 눈빛작렬,10,1
2835,다만 악에서 구하소서,,10,1
2836,다만 악에서 구하소서,믿고보는 배우들의 영화였어요,8,1
2837,다만 악에서 구하소서,,10,1
2838,다만 악에서 구하소서,스토리가 너무 단순해서 별로라고 느낄수도 있지만 박정민이 커버침,8,1
2839,다만 악에서 구하소서,미쳣오ㅜㅜ너무재밋어요 ㅎㅎ,8,1
2840,다만 악에서 구하소서,생동감넘치네요 역시 캐스팅,10,1
2841,다만 악에서 구하소서,너무기대했나봄 ㅎ,5,0
2842,다만 악에서 구하소서,배우들의 연기가 너무 좋아요 스토리는 다소 진부합니다만 시간이 금방 가는 연출력이 볼만한 영화 입니다,9,1
2843,다만 악에서 구하소서,그냥 저냥 볼만함 쏘쏘,6,1
2844,다만 악에서 구하소서,감독의 연출 의도가 잘 드러나서 좋았고 시종일관 하나의 메세지를 향해 가는 뚝심도 좋았으나 살짝 아쉬운 점은 스토리 전개의 부자연성이었지만 충분히 재밌는 영화였다,8,1
2845,다만 악에서 구하소서,긴장감 몰입도 연기 스토리 모두 기대 이상이네요 연기들을 왜이리 잘하는지 굿,9,1
2846,다만 악에서 구하소서,재미있게 잘봤어요 역시 믿고봤어요,10,1
2847,다만 악에서 구하소서,한국영화 재밌는거 오랜만에 본듯함,9,1
2848,다만 악에서 구하소서,실속없는 테이큰 비효율적인 아저씨,6,1
2849,다만 악에서 구하소서,홍원찬 감독 뭘 좀 아네,7,1
2850,다만 악에서 구하소서,,10,1
2851,다만 악에서 구하소서,젬있음 다만 엔딩이 좀 허무함,9,1
2852,다만 악에서 구하소서,,6,1
2853,다만 악에서 구하소서,주연배우들의 액션이 기억에남습니다,10,1
2854,다만 악에서 구하소서,감동 적이예요 역쉬 피는 물보다 진하다는 생각이 듬니다,10,1
2855,다만 악에서 구하소서,음향이영화의재미를더해준다는걸 새삼더실감하게된 영화넘잼잇어여ㅎ,10,1
2856,다만 악에서 구하소서,잘보았습니다 액션이 대단하십니다,8,1
2857,다만 악에서 구하소서,생각보다 잔인해서 무서웠지만배우들의 연기는 흠잡을데 없네요,8,1
2858,다만 악에서 구하소서,두 주인공의 케미도 좋고 내용도 좋음 잔인한 장면이 많지만 간만에 재미난 영화였음 황정민 매력터짐,10,1
2859,다만 악에서 구하소서,시간잘가요,4,0
2860,다만 악에서 구하소서,대작 까진 아니지만예전 홍콩영화 생각나는 영화잼있다,10,1
2861,다만 악에서 구하소서,유감스럽지마느 아버지는 강한것이야,10,1
2862,다만 악에서 구하소서,,8,1
2863,다만 악에서 구하소서,기대이하개인적생각스토리억지로 이여나가는 느낌,4,0
2864,다만 악에서 구하소서,무난하게 재밌게 봤어요,8,1
2865,다만 악에서 구하소서,아저씨 생각남 ㅋ 총격전은 멋있음,6,1
2866,다만 악에서 구하소서,킬링타임으로는 괜찮은영화 쏘쏘했습니다,8,1
2867,다만 악에서 구하소서,,10,1
2868,다만 악에서 구하소서,정말재미있게봤어요 역시 믿고보는 황정민,10,1
2869,다만 악에서 구하소서,황정민도 대박이고 이정재도 대박이고 완전 재밌어요,10,1
2870,다만 악에서 구하소서,재밌었어요 ㅎㅎ스토리는 뻔하지만요,8,1
2871,다만 악에서 구하소서,이정재황정민박정민 연기잘하네요재밌습니다,10,1
2872,다만 악에서 구하소서,스토리와 보는 내내 긴장하게 되면서 봤어요ㅎㅎ,10,1
2873,다만 악에서 구하소서,연기가 다한듯 내용은 없음,7,1
2874,다만 악에서 구하소서,누가 지드래곤 얘기해서 자꾸 웃음이 나오지만꽤 볼만했습니다,7,1
2875,다만 악에서 구하소서,생각보다는 별로였습니다,6,1
2876,다만 악에서 구하소서,이정재 눈빛이 진짜 누구 잡아먹을 것 같다,10,1
2877,다만 악에서 구하소서,스토리 개연성이 떨어짐,6,1
2878,다만 악에서 구하소서,개연성이 떨어지고 너무 폭력적이지만 배우들 연기는 최고,7,1
2879,다만 악에서 구하소서,무서워죽을뻔 했습다,8,1
2880,다만 악에서 구하소서,재밌게 봤습니다연기가 기가맥히네요 ㅋㅋ,8,1
2881,다만 악에서 구하소서,배우분들 연기가 훌륭했어요,10,1
2882,다만 악에서 구하소서,배우 님들 연기 쩔어요 재미있게 봤습니다,10,1
2883,다만 악에서 구하소서,이정재의악역연기 인상깊게 본영화였네요,9,1
2884,다만 악에서 구하소서,두번봐도 재밌네여 액션이 긴장감이 끝도 없네유 다들 연기가 굿굿 그중 박정민 연기 대박 굿굿,10,1
2885,다만 악에서 구하소서,그냥 킬링타임용 시간은 잘 가네요,7,1
2886,다만 악에서 구하소서,ㅎㅎ 영화네요 모두 수고하셨습니다아박정민 짱,8,1
2887,다만 악에서 구하소서,재밌는데 마지막에 오바가좀심한듯,8,1
2888,다만 악에서 구하소서,한국 범죄 영화의 전형이었어요,7,1
2889,다만 악에서 구하소서,박정민의 재발견 황정민 존섹,8,1
2890,다만 악에서 구하소서,네재미와 스토리보통 이상이였어오ㅡ,8,1
2891,다만 악에서 구하소서,전체적으로 괜찮았는데뭔가 프로 부족해보이는 스토리,8,1
2892,다만 악에서 구하소서,역시 대한민국 영화에서 총 ,8,1
2893,다만 악에서 구하소서,재미떠염 두번 봄 ㅋㅋ  결말은 너무 결말이지만,10,1
2894,다만 악에서 구하소서,두 주연 배우의 눈빛연기가 압권그리고 박정민이 정말 연기를 잘한다는 걸 다시한번 느낌,10,1
2895,다만 악에서 구하소서,,10,1
2896,다만 악에서 구하소서,처음부터 끝까지 정말 엉덩이한번안때고 집중하면서 봣어요  황정민님 연기 최고 입니다  이정재님은 너무 무서웟지만요ㅎㅎ,10,1
2897,다만 악에서 구하소서,황정민이정재 환상캐미,8,1
2898,다만 악에서 구하소서,황정민이정재 환상캐미,8,1
2899,다만 악에서 구하소서,내용은 뻔한 이야기였지만 배우들의 개성과 연기가 살렸다고 봅니다,6,1
2900,다만 악에서 구하소서,명불허전 황정민 이정재의 연기력에깊이 심취하였었지만 주연배우 뺨치는박정민의 신들린듯한 혼신의 연기력진심으로 몹시 흠뻑 매료되었습니다,10,1
2901,다만 악에서 구하소서,,8,1
2902,다만 악에서 구하소서,제목선정 이유를 잘,7,1
2903,다만 악에서 구하소서,재밌게봤다,8,1
2904,다만 악에서 구하소서,박정민 최고,8,1
2905,다만 악에서 구하소서,가족과함께 즐거운시간을 보낼수잇는 영화엿어요,8,1
2906,다만 악에서 구하소서,재밌어요,9,1
2907,다만 악에서 구하소서,,10,1
2908,다만 악에서 구하소서,박정민씨 대박 쩔어요ㅎ,10,1
2909,다만 악에서 구하소서,역시 황정민 나오는거는 절 실망시킨적이 없네요 믿고보는 황정민,10,1
2910,다만 악에서 구하소서,,10,1
2911,다만 악에서 구하소서,박정민 하드캐리,8,1
2912,다만 악에서 구하소서,아무것도 모르는 상태로 영화 봤는데 초반엔 뭔내용일까하다 중반에 아하고 점점 재밌게 본영화 ㅎㅎ,8,1
2913,다만 악에서 구하소서,연기장인들 이어라,10,1
2914,다만 악에서 구하소서,,10,1
2915,다만 악에서 구하소서,웬만해선볼만한영화였어요,8,1
2916,다만 악에서 구하소서,재미 그 자체만 평가하면 아주 훌륭한편,8,1
2917,다만 악에서 구하소서,박정민 연기 너무잘하네요,9,1
2918,다만 악에서 구하소서,박정민배우연기가 더해지니 더욱 휼륭하네요,10,1
2919,다만 악에서 구하소서,박정민은 정말 다양하게 캐릭터 소화를 잘하네요,8,1
2920,다만 악에서 구하소서,좋앗러요재밋음 강추,10,1
2921,다만 악에서 구하소서,뭐 그냥 볼만하다 이정도,7,1
2922,다만 악에서 구하소서,박정민 너무 좋고 황정민 감동쩔고 이정재 너무 섹시하고 애기 연기도 대박임 그냥 다 대박인영화,10,1
2923,다만 악에서 구하소서,박정민 연기 잘하네,6,1
2924,다만 악에서 구하소서,볼만한것같다 최고는 아님,7,1
2925,다만 악에서 구하소서,재미는 보통ㅎ 연기에 볼만함,6,1
2926,다만 악에서 구하소서,영화관에서 하는 영화 중 가장 볼만했다,8,1
2927,다만 악에서 구하소서,긴장하고 보게 되는 영화였어요재미있게 보고 왔습니다,10,1
2928,다만 악에서 구하소서,최고의 킬링타임영화 스토리의 개연성은 좀 떨어지지만배우님들의 연기와 조커박정민님 충분히 돈아깝지않은영화,10,1
2929,다만 악에서 구하소서,존잼 이정재 황정민 조합 미쳤음,10,1
2930,다만 악에서 구하소서,황정민 대박이에요 사랑해요 옵빠,10,1
2931,다만 악에서 구하소서,황정민 이정재 보는맛으로 볼만합니다 ㅋㅋ 액션신 멋지구요 특히 히팅할때 맛이 좋습니다 ㅋㅋ,8,1
2932,다만 악에서 구하소서,명품배우들최고입니다코로나시대 조심히잘이겨내요,10,1
2933,다만 악에서 구하소서,영화 끝나면 입에서 나오는 감탄 중 할이 박정민 관련입니다,10,1
2934,다만 악에서 구하소서,마지막에 쯥쯜한 결말이 오래남습니다,7,1
2935,다만 악에서 구하소서,액션이 화려하고 멋져요,7,1
2936,다만 악에서 구하소서,연기 빼고 그닥,2,0
2937,다만 악에서 구하소서,그럭저럭 재밌게봤습니데이,8,1
2938,다만 악에서 구하소서,,10,1
2939,다만 악에서 구하소서,존잼 황정민 이정재 케미 오져요 꼭봐여 ,8,1
2940,다만 악에서 구하소서,그냥 아무 생각 없 보면 재맸는 영화,7,1
2941,다만 악에서 구하소서,박정민씨가 정말 감초연기를 톡톡히 해내서 더 재미있고 지루하지 않았어요 아역배우도 정말 귀여워요,10,1
2942,다만 악에서 구하소서,,8,1
2943,다만 악에서 구하소서,박정민 그는 페이를 얼마를 받았을까,10,1
2944,다만 악에서 구하소서,연출 및 연기 전부 좋았습니다,8,1
2945,다만 악에서 구하소서,절대악도 절대선도 없는 영화,9,1
2946,다만 악에서 구하소서,좋은 액션이었다,7,1
2947,다만 악에서 구하소서,,10,1
2948,다만 악에서 구하소서,연기력 하나만 봐도 만족스러운 영화,9,1
2949,다만 악에서 구하소서,개인적으로 완전 재미 있게 봤어요아니 배우들에 연기 케미가 너무 잘 어울리고 워낙 잘하는 배우들이라 믿고 보게 되었는데 기대 이상으로 즐겁게 봤습니다,9,1
2950,다만 악에서 구하소서,영화의 색깔과 진행 가면 너무 좋았습니다 그런데 스토리 전개가 생뚱맞은 부분이 있습니다 나름 볼만한 영화 입니다,8,1
2951,다만 악에서 구하소서,,9,1
2952,다만 악에서 구하소서,최고의 영화였습니다이정재연기자의 연기는 감히 최고였습니다,10,1
2953,다만 악에서 구하소서,황정민의 인간미 넘치는 연기이정재의 카리스마넘치는 인물설정박정민의 살아있는 디테일넘 잘봤습니다 오랜만에 영화스런 영화,10,1
2954,다만 악에서 구하소서,다좋은데 뭔가 아쉬웄다 ㅜ,6,1
2955,다만 악에서 구하소서,,10,1
2956,다만 악에서 구하소서,기대없이 봤는데 재미있네요,8,1
2957,다만 악에서 구하소서,이정재랑 박정민 두 캐릭터가 살렸네요,6,1
2958,다만 악에서 구하소서,배우들의 변신이 놀랍고 캐릭터에 잘 녹아들었어요,7,1
2959,다만 악에서 구하소서,황정민씨 이정재씨 연기 소름끼치게 잘봤습니다 박정민씨 연기는 그분이 아니면 누가소화시켰을까 싶을만큼 감칠맛났구요,10,1
2960,다만 악에서 구하소서,오랜만에 영화관에서 재미있게봤네요,10,1
2961,다만 악에서 구하소서,영화 생각보다 더 재밌었어요역시 믿고받는 천만 배우 황정민이정재도 장난 없더라구요연기파 배우들의 액션연기를 보시고 싶다면 추천드려요,10,1
2962,다만 악에서 구하소서,볼만 한 것 같아요 재밋었어요,9,1
2963,다만 악에서 구하소서,너무 기대를 했나보네요아저씨테이큰 짬뽕영화를 보는듯 애 보면서 그냥 이쁘단 생각만 들다가 끝난영화,6,1
2964,다만 악에서 구하소서,음악이 영화 절반살린듯 역시이정재 박정민씨 키가 원래 저렇게 컸나요,7,1
2965,다만 악에서 구하소서,딸을 지키고자 하는 황정민의 진심어린 연기가 인상적이었습니다제 스스로 느낀 점도 많은 영화였네요,8,1
2966,다만 악에서 구하소서,시간 잘때운 느낌,5,0
2967,다만 악에서 구하소서,역시 입니다 역시 꼭 보세요,10,1
2968,다만 악에서 구하소서,싸우는거 오짐 끝 개연성 ,10,1
2969,다만 악에서 구하소서,오존잼존잼 시간가는 줄 모르고 봤습니다,10,1
2970,다만 악에서 구하소서,정재형 목소리 크으으으으,10,1
2971,다만 악에서 구하소서,,10,1
2972,다만 악에서 구하소서,박정민 믿고보는 배우,10,1
2973,다만 악에서 구하소서,좀 잔인해요 하지만 이정재의 연기는 일품,10,1
2974,다만 악에서 구하소서,보는내내 긴장감 잔인하지만 품을 수 있는 정도,8,1
2975,다만 악에서 구하소서,재밌어요재밌어요재밌어요,10,1
2976,다만 악에서 구하소서,다 좋았음 다만 인연 끊고 살던 형의 죽음에 대한 복수로 생사혈투를 벌인다는 스토리는 조금 부자연스러움,8,1
2977,다만 악에서 구하소서,다들 연기 너무 잘하네요 너무 좋았어요,8,1
2978,다만 악에서 구하소서,일단 모든 배우들 연기 다 잘하고 아역배우도 진짜 연기 너무 잘해서 깜짝 정말 오랜만에 본 영화인데 너무 잘 봤습니다,8,1
2979,다만 악에서 구하소서,반도 보고 나서 이걸 보니 암이 낫는 기분 입니다,7,1
2980,다만 악에서 구하소서,두배우의 연기 보는 맛,7,1
2981,다만 악에서 구하소서,기대 안하고 봣는데 진짜 재밋어요 ㅠㅠ 갬덩,10,1
2982,다만 악에서 구하소서,이정재진짜존멋이에요,8,1
2983,다만 악에서 구하소서,,7,1
2984,다만 악에서 구하소서,이정재 황정민 연기 최고였네시간 내내 몰입감 굿,8,1
2985,다만 악에서 구하소서,,10,1
2986,다만 악에서 구하소서,그냥 그랬음,4,0
2987,다만 악에서 구하소서,뻔하지만 배우들 연기가 볼만했음,8,1
2988,다만 악에서 구하소서,재미도 재미지만 연기가 장난아님 보는내내긴장 백배 너무 좋았어요,10,1
2989,다만 악에서 구하소서,전개빠르고 좋음,10,1
2990,다만 악에서 구하소서,,10,1
2991,다만 악에서 구하소서,황정민 이정재 배우님들은 정말 믿고보는 배우들이지만 박정민 연기가 최고였어요 트랜스젠더 너무 웃김오랜만에 너무 재밌게 본 영화였고 스토리도 지루하지 않고 좋았던거 같아요,10,1
2992,다만 악에서 구하소서,재밌게 봤어요 박정민 연기 코믹,8,1
2993,다만 악에서 구하소서,배우분들 연기가 아주명연기였네요,8,1
2994,다만 악에서 구하소서,다들 연기 너무 잘하고 정재오빠 너무 멋있고ㅠ 정민들 연기 너무 잘해서 머싯써여 엉ㅇ엉ㅜㅠ,10,1
2995,다만 악에서 구하소서,엄청나게 좋은건 없지만 딱히싫은것도 없는 영화 곤약,6,1
2996,다만 악에서 구하소서,스토리는 거의 웹툰 지망생 또는 신입 작가 정도 수준 특별함이란 ㅈ도 없음매우 진부함 조연들 연기가 왠지 추석특집 영화 수준박정민 트젠연기는 꽤 신선했음액션 볼만함 황정민 이정재 연기 볼만함 대부분 로케이션이 해외일본태국 등 이어서 그거 볼만함,7,1
2997,다만 악에서 구하소서,그냥 킬링타임용,5,0
2998,다만 악에서 구하소서,황정민은 배신하지 않습니다,9,1
2999,다만 악에서 구하소서,,8,1
3000,다만 악에서 구하소서,정말 황정민이정재 배우만 눈에 보엿습니다,7,1
3001,다만 악에서 구하소서,꿀잼 올해본영화중 가장최고,10,1
3002,다만 악에서 구하소서,액션 부분에 힘주며 재밌게 봤다다만 스토리는 예상이 됬다 하지만 괜찮게 봤다,10,1
3003,다만 악에서 구하소서,다양한 영화를 섞어놓은 듯한 어정정한 스토리지만배우들 연기가 명품이네요,8,1
3004,다만 악에서 구하소서,이정재 배우의 눈빛이 살아있습니다,9,1
3005,다만 악에서 구하소서,재밌게 잘 봤어요,10,1
3006,다만 악에서 구하소서,너무 재밌어요 추천합니다ㅔ,10,1
3007,다만 악에서 구하소서,,8,1
3008,다만 악에서 구하소서,오랜만에 재밌게 봤습니다,8,1
3009,다만 악에서 구하소서,,8,1
3010,다만 악에서 구하소서,역시 배우들의 연기가 최고네요,10,1
3011,다만 악에서 구하소서,원래 이런 액션영화는 스토리 집중안해요ㅋㅋㅋ 이정재ㅐㅐ존멋,8,1
3012,다만 악에서 구하소서,박정민배우 응원합니다,10,1
3013,다만 악에서 구하소서,황정민이정재의 완벽한 연기배틀,7,1
3014,다만 악에서 구하소서,제발 우리들좀 코로나 로부터 구해주소서,8,1
3015,다만 악에서 구하소서,너무 재밌어요 박정민 연기대박 이정재 너무 멋있고 황정민은 말할것도 없이 최고십니다ㅎㅎ,10,1
3016,다만 악에서 구하소서,황정민배우님이 액션배우였던가요그리고 이정재님 지금까지중 강한인상으로 연기하신것같아요 액션에 힘이느껴지네요마지막으로 박정민님 처음에 진짜트랜스젠더인줄알았어요ㅋ하지만 저에겐 너무 잔인한 영상이여서 보기가 부담스러웠어요 절반은 눈가리고 본거같아요ㅠㅠ,10,1
3017,다만 악에서 구하소서,배우들의 연기가 매우 돋보이는 영화,8,1
3018,다만 악에서 구하소서,그닥이였습니다ㅎㅎ,6,1
3019,다만 악에서 구하소서,왜 박정민 박정민 하는지 알겠음 박정민만기억남 아마 이 영화보신 모든분들이 그럴꺼임 내용 뜸금없고스토리도 없고 박정민만있는 영화,6,1
3020,다만 악에서 구하소서,잔인한 장면도 있는데 재밌음,9,1
3021,다만 악에서 구하소서,걍 꿀잼입니다 액션은 진짜최고,10,1
3022,다만 악에서 구하소서,신세계 탄 잘봤습니다,8,1
3023,다만 악에서 구하소서,스토리는 무난하고 배우들 연기가 좋았습니다,8,1
3024,다만 악에서 구하소서,너무재밌어요 액션일품,10,1
3025,다만 악에서 구하소서,액션이 실감나고 배우들의 연기도 칭찬합니다,8,1
3026,다만 악에서 구하소서,스토리가 너무 조잡하네요,4,0
3027,다만 악에서 구하소서,이정재 연기는 약간 어색영상미가 돋보임,6,1
3028,다만 악에서 구하소서,참 뭐라 해야할지 어짜피 영화는 관람하면서 기분과 느낌인데 개인적으로는 좋지는 않았음기대했는데뭔가 부조화 어설픔 부족함 암튼 뭔가 많이 채워주지 못함,5,0
3029,다만 악에서 구하소서,황정민과 이정재의 연기가 뛰어나고 황정민을 도와준통역해준분 연기도 좋았고액션이 볼만 했으며 비교적재미 있었음,8,1
3030,다만 악에서 구하소서,,8,1
3031,다만 악에서 구하소서,꿀잼너무재미있게봤어요,10,1
3032,다만 악에서 구하소서,이정재포스에 놀라고 갑니다 ㄷㄷ,10,1
3033,다만 악에서 구하소서,스토리는 진부하지만 연기력이 영화를 살린,10,1
3034,다만 악에서 구하소서,박정민연기잘한다,8,1
3035,다만 악에서 구하소서,후늦잠 자느라 못봤으나 만점드립니다,10,1
3036,다만 악에서 구하소서,스토리 연기 연출 뭐하나 흠잡을데 없는 와벽한 영화,10,1
3037,다만 악에서 구하소서,재밌었어요 이정재씨 연기 짱입니다,8,1
3038,다만 악에서 구하소서,간만에 본영화인데 재밌게 잘봤어요 역시 엄청난 배우분들답게 연기가 대박이에요 다들더무멋있고 박정민배우분께 배우로써 한번더 반하고가네용,10,1
3039,다만 악에서 구하소서,배우들 연기가 쵝오특히 박정민 연기 굿 배밌네용,6,1
3040,다만 악에서 구하소서,연기 구멍이 없네요 박정민은 충격,10,1
3041,다만 악에서 구하소서,,10,1
3042,다만 악에서 구하소서,재밌다 신선하게,9,1
3043,다만 악에서 구하소서,너무재밌게봤어요 시간가는줄 모르고,10,1
3044,다만 악에서 구하소서,,10,1
3045,다만 악에서 구하소서,,8,1
3046,다만 악에서 구하소서,,10,1
3047,다만 악에서 구하소서,영화의 장르를 감안하고 평가했을때 나쁘지 않다괜찮다 볼만하다 연기야 뭐 말해 뭐하겠나그냥 즐기기 좋은 영화다,6,1
3048,다만 악에서 구하소서,이정재가 다했다,10,1
3049,다만 악에서 구하소서,황정민 클라스는 영원하다 새삼 감탄하면서 봄,8,1
3050,다만 악에서 구하소서,,9,1
3051,다만 악에서 구하소서,일단 배우들 연기는 재밌었는데내용이 영양가가 없는 것 같아요ㅠ,6,1
3052,다만 악에서 구하소서,잔인한 장면의 연속 특별한거 없는 스토리 배우들의 연기력말고는 볼게 그닥,5,0
3053,다만 악에서 구하소서,이건 꼭 봐야되여 ㅋㅋ완전 강추,10,1
3054,다만 악에서 구하소서,액션에서 타격감은 진짜 굉장했다,8,1
3055,다만 악에서 구하소서,조금 아쉬운게 있지만 전체적으로 재미있고 스릴넘치고 재미있습니다,10,1
3056,다만 악에서 구하소서,아이가 불쌍하다는 생각밖에 안드네꽤 잼나이,8,1
3057,다만 악에서 구하소서,액션신은 맘에 들지만 구도나 스토리 등등 기타 뭔가 뜬금 없는 연출 까지 조금그러했다,5,0
3058,다만 악에서 구하소서,재미 있었습니다 스토리 면에서 조금 아쉬웠습니더,8,1
3059,다만 악에서 구하소서,기대에 비해서는 별로였네요 뻔한 스토리랑 결말인데 황정민 이정재 보는 맛으로 봤습니다,7,1
3060,다만 악에서 구하소서,배우들이 아까운 올해 최악의 영화,2,0
3061,다만 악에서 구하소서,왜 금이 아닌지 의문,6,1
3062,다만 악에서 구하소서,오랜만에 시원시원한 액션을 즐김정성추,9,1
3063,다만 악에서 구하소서,그냥 그저 그래요 ㄱ 황정민짱,8,1
3064,다만 악에서 구하소서,기대보다는 잼있지는 않지만 배우들의 연기는 역시 굳,8,1
3065,다만 악에서 구하소서,이정재와 황정민의 투맨쑈,6,1
3066,다만 악에서 구하소서,그냥 평범한 내용을 연기력으로 커버한 느낌 해외로케가 아니라면 더 평범해졌을수도,7,1
3067,다만 악에서 구하소서,아주 좋아 매우 좋아 아주 좋시좋시,10,1
3068,다만 악에서 구하소서,아기도 연기 잘하고ㅈ너무 재밌음,10,1
3069,다만 악에서 구하소서,그냥 머,6,1
3070,다만 악에서 구하소서,박정민 연기력 완전 짱이었어요 동주 때부터 눈여겨 봤는데 역시나 대단한 배우입니다,7,1
3071,다만 악에서 구하소서,액션신은 굳 스토리는 그닥,8,1
3072,다만 악에서 구하소서,월일 관람하고 한달만에 차관람 다시봐도 배우들 연기 정말 좋다 한달전과 달라진 점극장 들어갈때 방역 더욱 철저해짐 그래도 팝콘이랑 콜라 사갖고 들어오는 사람있음 분을 못참고,8,1
3073,다만 악에서 구하소서,단순하게 킬링 타임으로는 괜찮아요 스토리 중요하게 생각하는 사람들은 보다가 헛웃음나올수도 있다고 생각합니다 ㅋㅋ 액션씬은 좋았어요,7,1
3074,다만 악에서 구하소서,박정민 연기 넘나 취저,8,1
3075,다만 악에서 구하소서,믿고 보는 이정재 연기 너무 재미있게 봤어요,10,1
